date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-08-16 12:00:00,31.8,59.8,1.54,330.0,591.5,195.5,408.5
2018-08-16 13:00:00,32.0,59.13,2.06,20.0,762.0,378.5,406.0
2018-08-16 14:00:00,31.2,63.76,4.12,170.0,692.0,345.0,385.5
2018-08-16 15:00:00,30.9,69.69,5.14,170.0,560.5,283.0,339.0
2018-08-16 16:00:00,30.4,66.73,5.66,180.0,540.5,554.0,190.5
2018-08-16 17:00:00,28.9,74.06,4.12,180.0,358.5,485.0,134.0
2018-08-16 18:00:00,27.7,77.05,4.63,190.0,160.5,309.5,80.5
2018-08-16 19:00:00,26.0,83.1,2.57,190.0,23.0,69.0,17.5
2018-08-16 20:00:00,25.0,87.11,1.54,170.0,0.0,0.0,0.0
2018-08-16 21:00:00,24.7,87.61,2.06,180.0,0.0,0.0,0.0
2018-08-16 22:00:00,24.1,90.81,0.0,0.0,0.0,0.0,0.0
2018-08-16 23:00:00,23.7,91.89,1.54,150.0,0.0,0.0,0.0
2018-08-17 00:00:00,23.5,93.57,2.57,160.0,0.0,0.0,0.0
2018-08-17 01:00:00,23.5,93.57,2.57,160.0,0.0,0.0,0.0
2018-08-17 02:00:00,23.3,94.7,1.54,190.0,0.0,0.0,0.0
2018-08-17 03:00:00,23.0,95.85,0.0,0.0,0.0,0.0,0.0
2018-08-17 04:00:00,23.15,97.93,0.0,0.0,0.0,0.0,0.0
2018-08-17 05:00:00,23.075,97.7875,0.385,42.5,0.0,0.0,0.0
2018-08-17 06:00:00,23.3,98.515,2.06,180.0,6.0,2.0,6.0
2018-08-17 07:00:00,24.7,93.63,2.57,160.0,56.0,0.0,56.0
2018-08-17 08:00:00,25.7,90.70666666666666,1.7133333333333332,116.66666666666669,197.5,77.5,162.5
2018-08-17 09:00:00,28.05,79.45,3.6,180.0,440.5,315.5,248.5
2018-08-17 10:00:00,29.3,72.98666666666666,3.0866666666666664,180.0,361.0,79.5,302.0
2018-08-17 11:00:00,30.7,64.04,3.09,190.0,641.0,286.0,389.5
2018-08-17 12:00:00,31.3,63.78,3.09,220.0,724.0,348.5,398.5
2018-08-17 13:00:00,31.8,60.89,3.09,170.0,885.0,716.0,213.5
2018-08-17 14:00:00,32.06666666666667,58.67333333333334,3.26,180.0,719.5,445.5,322.0
2018-08-17 15:00:00,27.55,76.5463841735801,3.6,295.0,304.0,59.5,256.0
2018-08-17 16:00:00,25.97142857142857,91.38142857142857,3.0142857142857147,218.57142857142856,404.5,227.0,263.5
2018-08-17 17:00:00,25.7,89.83,4.12,170.0,271.0,216.0,168.5
